"dimension","dim_type","cur_count","unique_count","null_count","zero_count","null_ratio","zero_ratio","cat_val","cat_ratio_bf_m0","cat_ratio_bf_m1","cat_ratio_bf_m2","cat_ratio_diff_bf_m1","cat_ratio_diff_bf_m2","mean_bf_m0","mean_bf_m1","mean_bf_m2","mean_ratio_diff_bf_m1","mean_ratio_diff_bf_m2","std_bf_m0","std_bf_m1","std_bf_m2","std_ratio_diff_bf_m1","std_ratio_diff_bf_m2","status_bf_m0","status_bf_m1","status_bf_m2","alarm_yn","dt"
"mbr_use_discount_amt","numerical","3790710","39042","0","5520","0.001","0.001",,,,,,,"5878.114","4843.766","5004.171","0.176","0.149","8836.599","8536.345","7844.197","0.034","0.112","success","success","success","N","2020-06"
"tw_visit_days_vas_pooq","numerical","94337","20","0","0","0.0","0.0",,,,,,,"1.141","1.154","1.142","-0.011","-0.001","0.494","0.512","0.483","-0.036","0.022","success","success","success","N","2020-06"
"app_use_traffic_shopping_parcel","numerical","2209384","1362634","0","2810","0.001","0.001",,,,,,,"11.969","11.449","12.053","0.043","-0.007","90.399","84.35","86.519","0.067","0.043","success","success","success","N","2020-06"
"tw_visit_days_fee_t_regular","numerical","2963","5","0","0","0.0","0.0",,,,,,,"1.056","1.07","1.064","-0.013","-0.008","0.267","0.295","0.285","-0.105","-0.067","success","success","success","N","2020-06"
"family_comb_duration","numerical","19506517","34023","0","0","0.0","0.0",,,,,,,"3717.573","3675.006","3645.225","0.011","0.019","3934.792","3901.212","3880.383","0.009","0.014","success","success","success","N","2020-06"
"location_weekend_visit_city","numerical","18125280","18","0","200244","0.011","0.011",,,,,,,"2.294","2.375","1.995","-0.035","0.13","1.593","1.716","1.383","-0.077","0.132","success","success","success","N","2020-06"
"fee_chg_cnt","numerical","19490534","78","0","6745487","0.346","0.346",,,,,,,"1.342","1.317","1.292","0.019","0.037","1.518","1.501","1.482","0.011","0.024","success","success","success","N","2020-06"
"voc_snd_cnt_student","numerical","2257057","248","0","1394312","0.618","0.618",,,,,,,"1.092","0.979","1.007","0.103","0.078","5.435","4.648","4.001","0.145","0.264","success","success","success","N","2020-06"
"sms_snd_cnt_travel","numerical","1167728","30","0","1164054","0.997","0.997",,,,,,,"0.006","0.006","0.006","0.0","0.0","0.33","0.304","0.25","0.079","0.242","success","success","success","N","2020-06"
"location_weekend_visit_gu","numerical","18125280","108","0","200244","0.011","0.011",,,,,,,"7.906","8.31","6.379","-0.051","0.193","7.484","8.125","6.593","-0.086","0.119","success","success","success","N","2020-06"
"dcb_amt_bf_m2","numerical","19754252","25979","0","18917831","0.958","0.958",,,,,,,"2111.091","2300.42","2182.855","-0.09","-0.034","27953.565","29772.546","28638.778","-0.065","-0.025","success","success","success","N","2020-06"
"voc_snd_cnt_tax","numerical","629584","103","0","265862","0.422","0.422",,,,,,,"1.305","1.627","1.176","-0.247","0.099","2.451","2.788","2.474","-0.137","-0.009","success","success","success","N","2020-06"
"sms_snd_cnt_interior","numerical","826984","33","0","820231","0.992","0.992",,,,,,,"0.015","0.014","0.014","0.067","0.067","0.276","0.257","0.268","0.069","0.029","success","success","success","N","2020-06"
"app_use_days_video","numerical","16579567","30","0","0","0.0","0.0",,,,,,,"21.873","22.139","21.145","-0.012","0.033","8.64","9.092","9.092","-0.052","-0.052","success","success","success","N","2020-06"
"sms_snd_cnt_beauty","numerical","2134738","47","0","2125430","0.996","0.996",,,,,,,"0.011","0.009","0.009","0.182","0.182","0.389","0.313","0.317","0.195","0.185","success","success","success","N","2020-06"
"app_use_cnt_bank","numerical","14131923","736","0","0","0.0","0.0",,,,,,,"40.857","38.922","36.244","0.047","0.113","46.825","45.083","41.387","0.037","0.116","success","success","success","N","2020-06"
"voc_rcv_cnt_baby","numerical","837010","107","0","537524","0.642","0.642",,,,,,,"1.074","0.929","0.831","0.135","0.226","2.692","2.342","2.274","0.13","0.155","success","success","success","N","2020-06"
"real_arpu_bf_m3","numerical","19858662","102353","0","1387039","0.07","0.07",,,,,,,"30443.474","30467.746","30556.752","-0.001","-0.004","21719.791","21648.803","21639.989","0.003","0.004","success","success","success","N","2020-06"
"tw_visit_days_wire_prod_list","numerical","22777","9","0","0","0.0","0.0",,,,,,,"1.084","1.089","1.094","-0.005","-0.009","0.359","0.361","0.36","-0.006","-0.003","success","success","success","N","2020-06"
"sms_snd_cnt_tax","numerical","629584","23","0","625427","0.993","0.993",,,,,,,"0.01","0.015","0.01","-0.5","0.0","0.18","0.227","0.174","-0.261","0.033","success","success","success","N","2020-06"
"sml_pay_cnt_bf_m0","numerical","19490534","237","0","16838061","0.864","0.864",,,,,,,"0.551","0.545","0.552","0.011","-0.002","2.614","2.774","2.493","-0.061","0.046","success","success","success","N","2020-06"
"overage_bf2","numerical","19754252","361641","0","19038527","0.964","0.964",,,,,,,"267.55","297.462","253.029","-0.112","0.054","2430.406","2594.268","2424.089","-0.067","0.003","success","success","success","N","2020-06"
"voc_rcv_prtn_cnt_bf_m1","numerical","17413401","1330","0","0","0.0","0.0",,,,,,,"37.011","36.974","36.338","0.001","0.018","36.702","35.675","35.351","0.028","0.037","success","success","success","N","2020-06"
"bas_ofr_data_gb_qty_val","numerical","16197119","66","0","0","0.0","0.0",,,,,,,"29.083","28.685","28.307","0.014","0.027","53.541","53.15","52.799","0.007","0.014","success","success","success","N","2020-06"
"day_traffic_hour_ratio","numerical","16851364","180","0","0","0.0","0.0",,,,,,,"0.637","0.608","0.619","0.046","0.028","0.313","0.302","0.32","0.035","-0.022","success","success","success","N","2020-06"
"mth_cnsl_cnt_bf_m2","numerical","19754252","98","0","17777520","0.9","0.9",,,,,,,"0.191","0.191","0.185","0.0","0.031","0.823","0.83","0.849","-0.009","-0.032","success","success","success","N","2020-06"
"app_use_traffic_video_clip","numerical","16550793","15514924","0","671","0.0","0.0",,,,,,,"3970.131","3977.512","3990.286","-0.002","-0.005","11990.716","12203.881","12754.143","-0.018","-0.064","success","success","success","N","2020-06"
"dcb_cnt_bf_m2","numerical","19754252","6","0","18912793","0.957","0.957",,,,,,,"0.047","0.05","0.047","-0.064","0.0","0.232","0.238","0.233","-0.026","-0.004","success","success","success","N","2020-06"
"nugu_app_use_days","numerical","233888","30","0","0","0.0","0.0",,,,,,,"4.78","5.024","5.057","-0.051","-0.058","5.364","5.497","5.606","-0.025","-0.045","success","success","success","N","2020-06"
"fmly_chld_age1925_cnt","numerical","925646","4","0","0","0.0","0.0",,,,,,,"1.21","1.211","1.211","-0.001","-0.001","0.421","0.422","0.422","-0.002","-0.002","success","success","success","N","2020-06"
"tw_visit_days_remained_data","numerical","1157220","30","0","0","0.0","0.0",,,,,,,"1.48","1.51","1.602","-0.02","-0.082","1.676","1.702","1.854","-0.016","-0.106","success","success","success","N","2020-06"
"tw_visit_days_vas_my_smartcall","numerical","18181","4","0","0","0.0","0.0",,,,,,,"1.036","1.041","1.039","-0.005","-0.003","0.201","0.237","0.217","-0.179","-0.08","success","success","success","N","2020-06"
"voc_rcv_cnt_restaurant","numerical","8101006","303","0","6801470","0.84","0.84",,,,,,,"0.326","0.32","0.306","0.018","0.061","2.774","2.763","2.728","0.004","0.017","success","success","success","N","2020-06"
"sms_rcv_cnt_security","numerical","186026","704","0","57313","0.308","0.308",,,,,,,"19.251","18.942","18.662","0.016","0.031","55.025","53.96","52.472","0.019","0.046","success","success","success","N","2020-06"
"app_use_cnt_etc_video","numerical","16559306","608","0","0","0.0","0.0",,,,,,,"110.306","112.43","107.223","-0.019","0.028","73.59","77.094","76.153","-0.048","-0.035","success","success","success","N","2020-06"
"family_moa_data_usage_in_gb","numerical","845203","781322","0","0","0.0","0.0",,,,,,,"11.791","11.183","11.837","0.052","-0.004","11.912","11.764","12.63","0.012","-0.06","success","success","success","N","2020-06"
"ref_data_usage_in_gb_bf_m0","numerical","19490534","241928","0","19040047","0.977","0.977",,,,,,,"0.074","0.073","0.065","0.014","0.122","0.732","0.746","0.709","-0.019","0.031","success","success","success","N","2020-06"
"tw_visit_days_vas_call_keeper","numerical","12883","7","0","0","0.0","0.0",,,,,,,"1.034","1.034","1.032","0.0","0.002","0.229","0.215","0.216","0.061","0.057","success","success","success","N","2020-06"
"mbr_discount_amt_shopping","numerical","429656","3964","0","15099","0.035","0.035",,,,,,,"4701.833","4509.84","4914.033","0.041","-0.045","3951.015","4154.142","4269.905","-0.051","-0.081","success","success","success","N","2020-06"
"mbr_discount_amt_transportation","numerical","15866","1137","0","0","0.0","0.0",,,,,,,"3871.72","3635.533","13152.625","0.061","-2.397","2394.505","2301.048","10865.394","0.039","-3.538","success","success","success","Y","2020-06"
"voc_snd_avg_duration","numerical","17225838","6781","0","93173","0.005","0.005",,,,,,,"119.474","119.596","128.133","-0.001","-0.072","255.827","261.694","280.334","-0.023","-0.096","success","success","success","N","2020-06"
"bf_m3_data_over_usage_cnt","numerical","20179489","4","0","13010978","0.645","0.645",,,,,,,"0.781","0.764","0.774","0.022","0.009","1.171","1.16","1.162","0.009","0.008","success","success","success","N","2020-06"
"sml_pay_amt_bf_m2","numerical","19754252","215689","0","17004330","0.861","0.861",,,,,,,"10048.446","10517.621","10190.307","-0.047","-0.014","51265.128","52362.501","51254.598","-0.021","0.0","success","success","success","N","2020-06"
"tw_reco_page_visit_dt_cnt","numerical","155396","27","0","0","0.0","0.0",,,,,,,"1.28",,,,,"0.817",,,,,"success",,,"N","2020-06"
"app_use_traffic_shopping","numerical","9554750","7556723","0","891","0.0","0.0",,,,,,,"48.824","50.358","50.088","-0.031","-0.026","328.22","283.584","261.259","0.136","0.204","success","success","success","N","2020-06"
"mbr_discount_cnt_convenience_store","numerical","878272","47","0","0","0.0","0.0",,,,,,,"2.79","2.699","2.694","0.033","0.034","3.076","2.953","2.98","0.04","0.031","success","success","success","N","2020-06"
"avg_traffic_mb_per_hour","numerical","16987242","16950239","0","0","0.0","0.0",,,,,,,"578.606","556.665","560.934","0.038","0.031","1185.251","1122.612","1236.955","0.053","-0.044","success","success","success","N","2020-06"
"simpl_ref_cnsl_cnt_bf_m1","numerical","19613335","85","0","17784196","0.907","0.907",,,,,,,"0.167","0.174","0.174","-0.042","-0.042","0.739","0.743","0.748","-0.005","-0.012","success","success","success","N","2020-06"
"card_pay_cnt_bf_m1","numerical","18135079","1000","0","5981324","0.33","0.33",,,,,,,"60.13","61.66","65.128","-0.025","-0.083","90.73","92.5","96.643","-0.02","-0.065","success","success","success","N","2020-06"
"app_use_traffic_insta","numerical","9119272","7424288","0","5015","0.001","0.001",,,,,,,"1152.098","1196.229","1113.258","-0.038","0.034","3288.875","3454.875","3287.99","-0.05","0.0","success","success","success","N","2020-06"
"sms_snd_cnt_security","numerical","186026","10","0","185974","1.0","1.0",,,,,,,"0.001","0.001","0.001","0.0","0.0","0.065","0.059","0.064","0.092","0.015","success","success","success","N","2020-06"
"twld_visit_cnt_bf_m1","numerical","6816454","2275","0","0","0.0","0.0",,,,,,,"35.446","35.027","26.359","0.012","0.256","108.558","108.665","75.062","-0.001","0.309","success","success","success","N","2020-06"
"mbr_discount_amt_theme_park","numerical","1916","96","0","0","0.0","0.0",,,,,,,"15158.648","18237.931","19119.3","-0.203","-0.261","20534.313","22033.42","21229.261","-0.073","-0.034","success","success","success","N","2020-06"
"twld_fee_visit_cnt_bf_m2","numerical","1712845","300","0","0","0.0","0.0",,,,,,,"5.781","5.424","5.604","0.062","0.031","11.256","8.873","11.268","0.212","-0.001","success","success","success","N","2020-06"
"mbr_discount_cnt_chocolate","numerical","90400","9","0","0","0.0","0.0",,,,,,,"1.008","1.014","1.016","-0.006","-0.008","0.132","0.181","0.21","-0.371","-0.591","success","success","success","N","2020-06"
"tw_visit_days_vas_terminate","numerical","64607","21","0","0","0.0","0.0",,,,,,,"1.051","1.054","1.051","-0.003","0.0","0.491","0.478","0.475","0.026","0.033","success","success","success","N","2020-06"
"dsat_cnsl_cnt_bf_m1","numerical","19613335","27","0","19533883","0.996","0.996",,,,,,,"0.005","0.005","0.005","0.0","0.0","0.095","0.09","0.096","0.053","-0.011","success","success","success","N","2020-06"
"app_use_cnt_youtube","numerical","16431239","317","0","0","0.0","0.0",,,,,,,"88.82","90.424","87.252","-0.018","0.018","55.469","58.008","57.822","-0.046","-0.042","success","success","success","N","2020-06"
"app_use_traffic_sports","numerical","4699520","3226013","0","1740","0.0","0.0",,,,,,,"34.459","29.509","20.097","0.144","0.417","293.499","254.13","200.955","0.134","0.315","success","success","success","N","2020-06"
"tw_visit_days_unbill","numerical","153503","26","0","0","0.0","0.0",,,,,,,"1.512","1.531","1.536","-0.013","-0.016","1.104","1.131","1.141","-0.024","-0.034","success","success","success","N","2020-06"
"overage_5k","numerical","20179489","4","0","19530426","0.968","0.968",,,,,,,"0.048","0.049","0.046","-0.021","0.042","0.292","0.294","0.288","-0.007","0.014","success","success","success","N","2020-06"
"sms_snd_cnt","numerical","17882712","7151","0","3511464","0.196","0.196",,,,,,,"35.499","33.233","31.424","0.064","0.115","174.706","171.922","180.014","0.016","-0.03","success","success","success","N","2020-06"
"mbr_discount_cnt_insurance","numerical","995148","4","0","0","0.0","0.0",,,,,,,"1.916",,"1.0",,"0.478","0.28",,"0.021",,"0.925","success","fail","success","N","2020-06"
"app_use_traffic_svod","numerical","7687810","4532725","0","6483","0.001","0.001",,,,,,,"1620.712","1708.624","1944.274","-0.054","-0.2","8507.416","8991.687","9675.58","-0.057","-0.137","success","success","success","N","2020-06"
"svc_scrb_period","numerical","19490534","10473","0","0","0.0","0.0",,,,,,,"2224.25","2198.779","2176.645","0.011","0.021","1811.13","1797.265","1786.88","0.008","0.013","success","success","success","N","2020-06"
"app_use_cnt_etc_music","numerical","4504516","127","0","0","0.0","0.0",,,,,,,"9.036","9.377","9.07","-0.038","-0.004","10.948","11.119","10.954","-0.016","-0.001","success","success","success","N","2020-06"
"bf_m6_data_usage_ratio_avg","numerical","17977870","16601992","0","930112","0.052","0.052",,,,,,,"1.349","1.377","1.472","-0.021","-0.091","6.093","6.732","8.135","-0.105","-0.335","success","success","success","N","2020-06"
"tw_visit_days_vas_internet_family_comb","numerical","35518","10","0","0","0.0","0.0",,,,,,,"1.092","1.109","1.102","-0.016","-0.009","0.365","0.401","0.389","-0.099","-0.066","success","success","success","N","2020-06"
"mbr_discount_amt_video","numerical","417278","3599","0","6","0.0","0.0",,,,,,,"4916.254","3559.166","2998.839","0.276","0.39","5616.543","4882.739","4165.672","0.131","0.258","success","success","success","N","2020-06"
"tw_visit_days_accessory","numerical","8708","11","0","0","0.0","0.0",,,,,,,"1.118","1.163","1.147","-0.04","-0.026","0.525","0.646","0.547","-0.23","-0.042","success","success","success","N","2020-06"
"mbr_discount_amt_education","numerical","722","4","0","716","0.992","0.992",,,,,,,"23.753","33.583","15.385","-0.414","0.352","294.126","265.952","182.929","0.096","0.378","success","success","success","N","2020-06"
"sms_rcv_cnt_sports","numerical","2381657","403","0","771947","0.324","0.324",,,,,,,"3.198","3.199","3.326","0.0","-0.04","8.751","7.897","7.808","0.098","0.108","success","success","success","N","2020-06"
"tw_tplan_chk_1m","numerical","2704012","2","0","0","0.0","0.0",,,,,,,"1.197","1.203","1.174","-0.005","0.019","0.398","0.403","0.379","-0.013","0.048","success","success","success","N","2020-06"
"real_data_use_gb_bf_m1","numerical","19613335","11825585","0","2670867","0.136","0.136",,,,,,,"11.305","10.899","11.938","0.036","-0.056","25.254","25.917","28.728","-0.026","-0.138","success","success","success","N","2020-06"
"overage_bf0","numerical","19490534","374728","0","18751329","0.962","0.962",,,,,,,"281.358","288.411","267.55","-0.025","0.049","2487.08","2506.32","2430.406","-0.008","0.023","success","success","success","N","2020-06"
"avg_display_resol","numerical","19511894","73037","0","602766","0.031","0.031",,,,,,,"2308919.463","2304400.782","2299597.133","0.002","0.004","1414191.695","1415273.43","1415335.173","-0.001","-0.001","success","success","success","N","2020-06"
"app_use_traffic_realestate","numerical","2029051","1713482","0","1069","0.001","0.001",,,,,,,"16.752","15.495","15.238","0.075","0.09","61.677","61.185","59.429","0.008","0.036","success","success","success","N","2020-06"
"app_use_traffic_oksusu","numerical","994514","806811","0","39","0.0","0.0",,,,,,,"168.33","111.739","64.789","0.336","0.615","1628.739","1151.872","953.344","0.293","0.415","success","success","success","N","2020-06"
"mbr_discount_cnt_jeju","numerical","888","3","0","0","0.0","0.0",,,,,,,"1.007","1.011","1.009","-0.004","-0.002","0.095","0.148","0.105","-0.558","-0.105","success","success","success","N","2020-06"
"tw_visit_days_vas_list","numerical","388193","29","0","0","0.0","0.0",,,,,,,"1.136","1.148","1.137","-0.011","-0.001","0.527","0.543","0.52","-0.03","0.013","success","success","success","N","2020-06"
"app_use_traffic_bugs","numerical","60836","12080","0","346","0.006","0.006",,,,,,,"26.012","21.33","14.471","0.18","0.444","422.333","364.72","259.565","0.136","0.385","success","success","success","N","2020-06"
"nugu_dvc_use_days","numerical","66267","29","0","0","0.0","0.0",,,,,,,"3.456","12.467","14.843","-2.607","-3.295","1.881","8.189","9.668","-3.354","-4.14","success","success","success","Y","2020-06"
"tw_visit_days_fee_t_max","numerical","45225","18","0","0","0.0","0.0",,,,,,,"1.177","1.171","1.154","0.005","0.02","0.652","0.657","0.618","-0.008","0.052","success","success","success","N","2020-06"
